# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
18 1280 720 1022.1470752755447 1020.3921133250985 645.8527048472247 332.12527049339445 -0.4123477312936498 0.1690459983735501 0.00036913019243425523 0.000631017671220455 cam17 -0.20278539102130863 0.9543037562427636 0.015286320034807465 0.21897204029071946 -0.6570611438929135 0.37830657230755593 1.012147553118258
19 1280 720 1018.6826758072891 1016.6658954505584 640.5159252749476 329.58441085114964 -0.3983171428477261 0.13554957790556982 -0.0005278680253330933 0.0008257293883633972 cam18 -0.30106043473499966 0.9438543712152934 0.04878655745964955 -0.1269701239906166 -0.5506635237635402 -0.02511275495397102 1.380099251612038
20 1280 720 1015.9687840273582 1013.1586168017882 628.3266510659513 360.19418625830497 -0.4046614465158147 0.14867618100139865 -0.0002678736312037605 0.0006347623199806057 cam19 -0.3073170834105017 0.9497258245130621 0.05976737476784106 -0.002220227557611824 -0.5437901040393989 0.01955686148136927 1.2233002966365767
21 1280 720 1017.3024339211476 1020.0325054208205 651.0005240427432 360.28643907217213 -0.38834987724435266 0.12802552867706113 -0.0010195946878004541 0.0008276841738974726 cam20 0.23273569010006576 0.9724765284343166 0.0005582229843967484 -0.011099035322300001 -0.48641279826899536 0.6036582279198422 0.7719387861246388
22 1280 720 1014.7773610269244 1013.4982204046322 666.2092633809724 345.05574624817444 -0.38480856610730085 0.1181398058085533 -0.0008707581849895486 -0.0002590234899530761 cam21 0.2295701054736805 0.9488799923590124 -0.03332101067423506 0.21404213842421624 -0.5154764017685467 0.5851047042983594 0.6011051846015137
23 1280 720 1012.6240352932833 1012.9467158896814 639.222928388962 333.61031642331244 -0.39921647160304163 0.15434903299272337 -0.0007728488191089916 0.0037293115479846515 cam22 0.22760838617377138 0.9539199958541305 0.007641544211800372 -0.1953782763131205 -0.4165051564349229 0.646576578540233 1.0048947729545015
24 1280 720 1024.9207889551824 1020.0306807325173 632.768482076845 353.67146314599717 -0.41127445612804425 0.16884581534017484 -0.0013908579020956782 -0.0003833541198662552 cam23 -0.06724374193317117 0.9563688510308377 0.016199894288403793 -0.28385641330402395 -0.15509621384928732 0.3182265320592697 1.293303816203447
25 1280 720 1011.9862311381016 1008.7429141610412 669.2492363389052 318.7558341536817 -0.38319999583818437 0.12153294838965858 -0.002601133888114003 0.0003663038284805357 cam24 -0.02729999827622853 0.9486707000178216 0.06139197219528119 0.30904633758028555 -0.7813095893899721 0.3883831669730084 0.6573150785394757
26 1280 720 1008.3059239104088 1005.690310196459 614.3611606149631 360.96612477985735 -0.38951187905117474 0.1308306545718329 0.0005554211462169896 -0.00020077008388581677 cam25 0.009915587801987116 0.9998801958437561 -0.005391100661361857 -0.010592974636627684 -0.4670184042744836 0.5253178890383005 0.9453681984493292
27 1280 720 1015.0628579977147 1013.1735355733584 680.997024544279 346.61663334576787 -0.4141535396628879 0.173954198318256 0.00027729395068715206 0.0013401851423650896 cam26 -0.15016742444225806 0.8589207430739869 0.09968873391137707 -0.4793402320739993 0.1646594890881438 0.33201052063984754 1.4466430568219564
28 1280 720 998.1334800802974 995.6345989925941 668.1523597911535 338.02169800879875 -0.39242273990134036 0.1275787090557494 -0.0011206352342967715 -8.77474206150625e-05 cam27 0.23012680923786016 -0.6634081205358576 -0.2342463632278993 0.6723540425933242 0.5119501490718984 0.033363527060749576 1.24124935874068
29 1280 720 1010.5195959645469 1009.2119994894421 647.615147007556 375.0015693915873 -0.4304846204731093 0.1983710989751692 -0.00046374735500795525 -0.00025351355963185276 cam28 0.20472648552469824 -0.5383469559580064 -0.16855016513784266 0.7999127846005837 0.6042880003765243 0.20968007897697552 1.0901290413710998
30 1280 720 1018.8069155740642 1019.2882800527608 640.7165383090756 337.23969929594466 -0.42742650069062693 0.19397379660407138 -0.0009620203260634124 0.0030413269334495026 cam29 0.19295119528896726 0.6879042655470827 -0.18304209395168083 -0.6753170733222071 0.47485547310692133 0.6558052792722584 0.7255315443616992
31 1280 720 1008.3467697064117 1009.9396813815104 667.1556316223166 335.386089648812 -0.41697131943965 0.1663175657501682 -0.0014709615256959811 0.0005764593352221067 cam30 0.17483838057547826 0.8523635139922997 -0.11765985268503064 -0.47860645603520613 0.20401840008314898 0.6739508154013503 1.0548465536030145
32 1280 720 1029.2410247934092 1028.9694457974174 644.9921141845293 384.2995796763939 -0.4254895192979632 0.17882033367849287 -0.003163849294018412 0.00033202539726621613 cam31 -0.14412137917183698 -0.521308265517836 0.19274892639005367 0.818727409913626 0.5540333965331934 0.555241590882419 0.6077333450760534
33 1280 720 1019.3356804969477 1015.1666709398883 656.4746008197438 355.4050065570766 -0.3874490962619262 0.12713132023679796 -9.897933598776311e-05 -1.8321465757719298e-05 cam32 0.006205564590532158 -0.4718096494138059 -0.11751154368445235 0.8738124414249498 0.6415224416001836 0.3976242801618112 0.793539089707174
34 1280 720 1027.3964442563365 1023.7246493365162 625.9690928452852 364.81890251175685 -0.3932940056514968 0.1364745433863065 -9.544279793040554e-06 0.00020194842081661506 cam33 -0.05078773963593616 0.7112417956247308 0.05087705173625796 -0.6992619246504181 0.4722781602055697 0.3465927562627161 1.0180062305537865
35 1280 720 1017.8360747356464 1013.3256179793112 623.7888561856969 363.9125684465723 -0.4264999485393908 0.18233473369273032 -0.0004327561711755801 -0.00015643668506314099 cam34 -0.04388778116250202 0.8924049460016199 0.03385437996445427 -0.4478182175545124 0.0551730596288477 0.3519698064714959 1.2938259818147726
36 1280 720 1017.8885099928758 1016.1221800139194 669.9502629374906 339.69720985782413 -0.4208198332473427 0.17574706729930248 0.0008138524514503985 0.0006417333001419911 cam35 0.3371012961610768 -0.6019852144701288 -0.383110658635673 0.6141683327277759 0.48236143177285934 -0.22039291077528028 1.2337675719318326
37 1280 720 1026.6644665204158 1024.688966105026 655.2135908548939 333.32256157964423 -0.4544303269063268 0.24985580338362615 0.0009249681715833533 0.0010606465372678888 cam36 -0.4004668540043187 0.8177699573190628 0.17497406629115334 -0.37451658424668066 0.08696229918763644 -0.3048584566448329 1.4571776022668437
38 1280 720 1025.1149816063557 1025.9837639111047 630.0760633182905 364.368301762508 -0.4138118641504047 0.15835344881802135 -8.640762276785831e-05 0.0007699322800109598 cam37 -0.40194092513175905 0.8252340460408227 -0.18243962133436853 0.3523464864684918 -0.6952687313393678 0.261152678374262 1.0238813943601202
39 1280 720 1018.1974913834749 1015.9626364536989 675.0132586573865 351.399758811598 -0.43262200501921066 0.21047814269106585 -0.000523426190705494 -0.0010591767768959052 cam38 -0.4888774724225978 0.8719621748529791 -0.024907564563636374 0.007771474175666954 -0.4878418220884282 -0.15562504498266838 1.235011070002014
40 1280 720 1016.1992377390654 1015.1322726233602 678.7392859382528 385.64344916125276 -0.4091991949856181 0.15911264887636134 0.0009236478935394165 -0.0002487845299696021 cam39 0.19370263664269968 -0.3409292344222299 -0.39398927486680296 0.8312755240976779 0.7452572249771889 0.20490911148340765 1.000991548436783
41 1280 720 1027.8532137815882 1025.565200040732 674.2735543444666 341.11632793115245 -0.42453429353687683 0.18373340728214832 -0.0010850773181138164 -0.000602034814638756 cam40 -0.2353745610886786 0.41025290001932624 -0.35779685157051117 0.80515389027457 -0.1230494467565824 0.8051288309031147 0.5714124418710026
42 1280 720 1017.5803166045229 1016.8505871924859 674.5588488025307 336.24499078613 -0.43017381952547196 0.18728287161908322 -0.00041389442363310173 0.0004410798529573226 cam41 -0.3421092522137896 0.5584852957821012 -0.3671855835207727 0.6604772374574391 -0.5066854133878064 0.6865382427079381 0.6823365466553886
43 1280 720 969.6053555126452 970.7796283903216 677.0863308393717 362.043811960129 -0.36594463993216064 0.099958881989224 3.929439121151324e-05 -0.00010258423375043354 cam42 0.0033307113924920043 -0.005958384762856105 -0.7001356666865074 0.7139772070914292 0.5039396170534858 0.5017218869522933 0.9008444689949094
44 1280 720 1018.1091826273134 1018.5755307402916 645.1851045923115 391.5118919257514 -0.39882595726871484 0.13422277510861408 0.00028676849157313264 -0.003251829475082853 cam43 -0.013883216917464802 0.01891460553146962 -0.5005587053595911 0.8653845829885933 0.4940822857525599 0.6576744742470303 0.724159652394128
45 1280 720 1020.4781567304461 1018.6378296443957 662.0459851356495 325.3641399719603 -0.4085672108753765 0.15963927602450587 -0.0029008838622408273 0.0015783094166160253 cam44 0.32328710453473747 0.6342767738913385 0.30614298408421925 0.6320244421219411 -0.492576636792821 -0.09602689687946904 -0.18199356257550972
46 1280 720 1013.3234252486322 1013.1586318883335 658.8267500322685 355.87144500597367 -0.41101150866064123 0.15622476772327623 -0.00158261467900194 0.0015195893764986218 cam45 0.4063947945272624 0.8385070230921432 0.15318719615276616 0.3290637113708379 -0.6814701695041991 0.4200092098531094 0.22309340502047653
47 1280 720 1045.3458593221599 1044.2385112993102 645.9449695220331 312.70263872719147 -0.4198928934554235 0.17455035145122122 -0.000616408313312649 0.00113451943370754 cam46 0.44911847300347824 0.8928340021816529 0.025769653693975974 0.021816661151710704 -0.5504985621439364 0.6526255839021042 0.4001796852110607
48 1280 720 1021.8597122082564 1023.6734161531174 647.8460314253688 356.41850971611933 -0.41170452105125455 0.1610923932031652 -0.003535112962809602 0.0008838116618350889 cam47 0.39849007529714775 0.8414690966537813 -0.14832213806959965 -0.33337060851971523 -0.05173424624602276 0.9315432754431319 0.6711631439943725
49 1280 720 1037.3108839316542 1037.4953791641985 625.3029261832331 374.6842775588351 -0.41721255088225284 0.172450908260623 -0.000437022961233847 -0.0004384990753254874 cam48 0.16599377220494074 0.32300210892813375 0.4155498122717287 0.8339268905234339 0.014729884457192375 -0.15811990955707061 -0.2146191838157395
50 1280 720 1018.0122794190595 1018.386512646696 665.3274544545675 347.32945357422375 -0.40767658969850873 0.156473057247922 -0.001973946495006922 0.00016029237630825303 cam49 -0.138103931542631 -0.3428682348735065 0.4117599833279842 0.8329600192908014 0.7170956728602818 0.35950463760938334 0.23240256533377884
51 1280 720 1028.3113883688561 1028.4357838788378 685.298388434008 326.7294505631449 -0.41553756949964993 0.1558175788934781 -0.00292151074506887 0.0012686573967588151 cam50 0.3180212181987842 0.6549936259743866 -0.32938274190712014 -0.6011263295198722 0.43850027281515624 0.7139548454539761 0.4337553039826884
52 1280 720 1021.0673603708395 1013.858038107798 577.6942442290544 324.92858649262956 -0.46788760760467174 0.20535282474000563 0.00829205333911161 0.015859042000620802 cam51 0.697007040127164 0.7162680142028522 0.022944941235114372 -0.024796118946115123 -0.5041929500331166 0.4847541475873377 -0.04090736873859687
53 1280 720 1037.2695957331318 1039.2488283437408 678.4806818409755 356.4857437114085 -0.405711003419896 0.15399020849431916 -0.0036736272823144457 -0.00016455641548467287 cam52 -0.0017250463350266772 -0.010986094580585418 0.45451156962693845 0.8906714113612636 0.5000850197737691 -0.09630758670252203 -0.16911148630211809
